star_id,subtipo_rrlyrae,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,arquetipo_dominante,star_id_base,archivo_origen
OGLEIII_OGLE-SMC-RRLYR-1819,RRab,0.0,0.0,0.0,0.9945853340314011,0.0,0.005414656185902757,4,OGLE-SMC-RRLYR-1819,datos\raw\periodos\OGLEIII\SMC\RRab.dat
OGLEIII_OGLE-LMC-RRLYR-05507,RRab,0.0,0.0,0.0,0.9999999897449012,0.0,0.0,4,OGLE-LMC-RRLYR-05507,datos\raw\periodos\OGLEIII\LMC\RRab.dat
OGLEIII_OGLE-LMC-RRLYR-08758,RRab,0.0,0.0,0.0,0.6336161210250831,0.3663838690277379,0.0,4,OGLE-LMC-RRLYR-08758,datos\raw\periodos\OGLEIII\LMC\RRab.dat
OGLEIII_OGLE-SMC-RRLYR-2054,RRab,0.0,0.7051848527781835,0.0,0.0,0.29481513712126634,0.0,2,OGLE-SMC-RRLYR-2054,datos\raw\periodos\OGLEIII\SMC\RRab.dat
OGLEIII_OGLE-LMC-RRLYR-03751,RRd,0.0,0.0,0.6667422349978902,0.0,0.0,0.33325775565107263,3,OGLE-LMC-RRLYR-03751,datos\raw\periodos\OGLEIII\LMC\RRd.dat
OGLEIV_OGLE-LMC-RRLYR-16026,RRab,0.0,0.0,0.0,0.9999999896804844,0.0,0.0,4,OGLE-LMC-RRLYR-16026,datos\raw\periodos\OGLEIV\LMC\RRab.dat
OGLEIII_OGLE-BLG-RRLYR-07352,RRab,0.6019707129364085,0.0,0.0,0.0,0.0,0.3980292770197883,1,OGLE-BLG-RRLYR-07352,datos\raw\periodos\OGLEIII\BLG\RRab.dat
OGLEIII_OGLE-LMC-RRLYR-22397,RRc,0.0,0.0,0.0,0.0,0.0,0.9999999893736871,6,OGLE-LMC-RRLYR-22397,datos\raw\periodos\OGLEIII\LMC\RRc.dat
OGLEIII_OGLE-SMC-RRLYR-1325,RRab,0.0,0.0,0.0,0.9843822298170666,0.0,0.015617760480690926,4,OGLE-SMC-RRLYR-1325,datos\raw\periodos\OGLEIII\SMC\RRab.dat
OGLEIII_OGLE-LMC-RRLYR-15882,RRab,0.0,0.0,0.0,0.9551524934507243,0.044847496302751984,0.0,4,OGLE-LMC-RRLYR-15882,datos\raw\periodos\OGLEIII\LMC\RRab.dat
