star_id,subtipo_rrlyrae,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,arquetipo_dominante,star_id_base,archivo_origen
OGLEIV_OGLE-SMC-RRLYR-6078,RRab,0.0,0.0,0.0,0.014469835829201617,0.985530154707919,0.0,5,OGLE-SMC-RRLYR-6078,datos\raw\periodos\OGLEIV\SMC\RRab.dat
OGLEIV_OGLE-SMC-RRLYR-6079,RRc,0.000904207298657914,0.0,0.999095779253859,0.0,0.0,0.0,3,OGLE-SMC-RRLYR-6079,datos\raw\periodos\OGLEIV\SMC\RRc.dat
OGLEIV_OGLE-SMC-RRLYR-6080,RRab,0.0,0.811956617569794,0.0,0.0,0.0,0.18804337207416588,2,OGLE-SMC-RRLYR-6080,datos\raw\periodos\OGLEIV\SMC\RRab.dat
OGLEIV_OGLE-SMC-RRLYR-6081,RRab,0.0,0.0,0.01644712262657508,0.0,0.983552867430157,0.0,5,OGLE-SMC-RRLYR-6081,datos\raw\periodos\OGLEIV\SMC\RRab.dat
OGLEIV_OGLE-SMC-RRLYR-6083,RRab,0.1908748598221219,0.5899147231095806,0.0,0.0,0.0,0.21921040717658907,2,OGLE-SMC-RRLYR-6083,datos\raw\periodos\OGLEIV\SMC\RRab.dat
OGLEIV_OGLE-SMC-RRLYR-6084,RRab,0.16495233563938863,0.11186962063622205,0.11185426453499864,0.0,0.2876030708709056,0.3237206992261707,6,OGLE-SMC-RRLYR-6084,datos\raw\periodos\OGLEIV\SMC\RRab.dat
OGLEIV_OGLE-SMC-RRLYR-6085,RRc,0.36452505024035575,0.0,0.6354749395120175,0.0,0.0,0.0,3,OGLE-SMC-RRLYR-6085,datos\raw\periodos\OGLEIV\SMC\RRc.dat
OGLEIV_OGLE-SMC-RRLYR-6086,RRab,0.4762234298849018,0.5174731135510774,0.006303446864971268,0.0,0.0,0.0,2,OGLE-SMC-RRLYR-6086,datos\raw\periodos\OGLEIV\SMC\RRab.dat
OGLEIV_OGLE-SMC-RRLYR-6089,RRc,0.0,0.0,0.056150931120780845,0.943849057554679,0.0,0.0,4,OGLE-SMC-RRLYR-6089,datos\raw\periodos\OGLEIV\SMC\RRc.dat
OGLEIV_OGLE-SMC-RRLYR-6091,RRab,0.408001813867606,0.41127750320223055,0.0,0.0,0.18072067367876546,0.0,2,OGLE-SMC-RRLYR-6091,datos\raw\periodos\OGLEIV\SMC\RRab.dat
OGLEIV_OGLE-SMC-RRLYR-6092,RRab,0.0,0.0,0.01727069991410707,0.0,0.9827292906801581,0.0,5,OGLE-SMC-RRLYR-6092,datos\raw\periodos\OGLEIV\SMC\RRab.dat
OGLEIV_OGLE-SMC-RRLYR-6093,RRd,0.0,0.0,0.0,0.4697136071271282,0.0,0.530286381423853,6,OGLE-SMC-RRLYR-6093,datos\raw\periodos\OGLEIV\SMC\RRd.dat
